id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3314716,DAV,Lichens,,PreservedSpecimen,4b6bf36c-28ee-4b0d-9080-69c77c6e29fa,DAV222620,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Leptogium,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Leptogium corniculatum,53554,(Hoffm.) Minks,Leptogium,,corniculatum,,,Species,Christopher Adlam,2017/04/27,,,,,,Christopher Adlam,,MCP128,2017/04/15,2017,4,15,105,,15 April 2017,,"Shaded roadcut on north-facing slope, mid-slope. Mixed oak-gray pine woodland.",Bare soil.,,,,,,,,,,,,,,,,,USA,California,Napa,,Moore Creek Park.,,0,,38.48305556,-122.3552778,NAD83,,,,,,,,169,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:4b6bf36c-28ee-4b0d-9080-69c77c6e29fa,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314716
3314717,DAV,Lichens,,PreservedSpecimen,da2e6f7f-d759-4b24-8210-5c686d1d13c9,DAV222621,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Leptogium,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Leptogium saturninum,53585,(Dickson) Nyl.,Leptogium,,saturninum,,,Species,Caroline Knef,2017/05/11,,,,,,Caroline Knef,,MCP129,2017/04/15,2017,4,15,105,,15 April 2017,,Moist riparian habitats with low elevation.,Quercus douglasii tree bark on top of moss.,All negative spot tests.,,,,,,,,,,,,,,,,USA,California,Napa,,"Moore Creek Park, 2 mile down the trail, up on the ridge.",,0,,38.49888889,-122.3577778,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:da2e6f7f-d759-4b24-8210-5c686d1d13c9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314717
3314718,DAV,Lichens,,PreservedSpecimen,b2a54d9a-7a15-4142-8c21-aabd3b0fa3e9,DAV222623,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Caliciales|Physciaceae|Physconia,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia enteroxantha,55159,(Nyl.) Poelt,Physconia,,enteroxantha,,,Species,Theodore L. Esslinger,2019,,North Dakota State University Herbarium,,,,Tobias Mueller,Emma Hansen-Smith,MCP130,2017/04/15,2017,4,15,105,,15 IV 2017,DNA 1560.,Oak woodland.,Live oak (Quercus agrifolia).,"Spot tests: MED; K+Y, KC+Y (faint), COR; K+Y, KC+Y",,,,,,,,,,,,,,,,USA,California,Napa,,Moore Creek Park.,,0,,38.51111111,-122.3583333,NAD83,,,,,,,,105,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:b2a54d9a-7a15-4142-8c21-aabd3b0fa3e9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314718
3314719,DAV,Lichens,,PreservedSpecimen,c6ef297a-a29c-4fdf-873f-b2fad62da324,DAV222622,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Parmelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia hygrophila,54522,Goward & Ahti,Parmelia,,hygrophila,,,Species,Tobias Mueller,2017/05/04,,,,,,Tobias Mueller,,MCP131,2017/04/15,2017,4,15,105,,,,Oak woodland,Quercus agrifolia,,,,,,,,,,,,,,,,,USA,California,Napa,,"Moore Creek Park, near river.",,0,,38.50472222,-122.3580556,NAD83,,,,,,,,106,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:c6ef297a-a29c-4fdf-873f-b2fad62da324,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314719
3314720,DAV,Lichens,,PreservedSpecimen,958e9bd8-e987-484c-8fe1-a16e3e354157,DAV222624,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Caliciales,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physcia albineoides,,Essl. & Leavitt,,,,,,,Theodore L. Esslinger,2019,,North Dakota State University Herbarium,,,,Christopher Adlam,,MCP132,2017/04/15,2017,4,15,105,,4/15/2017,DNA 1569. Photo's 2190-2198.,Blue oak savanna.,Blue oak bole.,"Spores spindle-shaped, 16-20 x 6-7 micrometre. Ornamented. Med. K-",,,,,,,,,,,,,,,,USA,California,Napa,,"Moore Creek Park, summit of tallest hill.",,0,,38.49305556,-122.3580556,NAD83,,,,,,,,289,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:958e9bd8-e987-484c-8fe1-a16e3e354157,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314720
3314721,DAV,Lichens,,PreservedSpecimen,6038b054-78ad-482d-93fc-9f6797d09576,DAV222625,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Parmotrema,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmotrema perlatum,67079,(Hudson) M. Choisy,Parmotrema,,perlatum,,,Species,Lana Saykali,2017/05/11,,,,,,Lana Saykali,,MCP133,2017/05/11,2017,5,11,131,,,,Savanna/Woodland,Valley oak,,,,,,,,,,,,,,,,,USA,California,Napa,,"Moore Creek Park, alongside the river.",,0,,38.508348,-122.3539,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:6038b054-78ad-482d-93fc-9f6797d09576,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314721
3314722,DAV,Lichens,,PreservedSpecimen,fa4ac8f4-b756-47df-b832-6091501e5d14,DAV222626,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Caliciales|Physciaceae|Physconia,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia americana,55156,Essl.,Physconia,,americana,,,Species,Theodore L. Esslinger,2019,,North Dakota State University Herbarium,,,,Lana Saykali,,QR134,2017/05/11,2017,5,11,131,,11 May 2017,DNA 1570. [+ a few lobus P. perisidiosa],Blue oak woodland.,Blue oak tree.,,,,,,,,,,,,,,,,,USA,California,Napa,,"UCD Quail Ridge Reserve, at the blue oak ridge.",,0,,38.508348,-122.3539,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:fa4ac8f4-b756-47df-b832-6091501e5d14,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314722
3314748,DAV,Lichens,,PreservedSpecimen,cb3cd408-0199-4119-b2c6-6102ca7432fb,DAV222627,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Caliciales|Physciaceae|Physconia,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia americana,55156,Essl.,Physconia,,americana,,,Species,Theodore L. Esslinger,2019,,North Dakota State University Herbarium,,,,Christopher Adlam,,QR135,2017/05/06,2017,5,6,126,,6 May 2017,DNA 1568.,,Live Oak.,Lower surface paler than usual.,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve.,,0,,38.49,-122.149,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:cb3cd408-0199-4119-b2c6-6102ca7432fb,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314748
3314749,DAV,Lichens,,PreservedSpecimen,aa959db8-17e6-404c-a049-9fa2ecaf134d,DAV222628,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Kaernefeltia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Kaernefeltia merrillii,54468,(Du Rietz) Thell & Goward,Kaernefeltia,,merrillii,,,Species,,,,,,,,Christopher Adlam,,QR136,2017/05/06,2017,5,6,126,,,,,Fallen branch of grey pine,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49,-122.149,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:aa959db8-17e6-404c-a049-9fa2ecaf134d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314749
3314750,DAV,Lichens,,PreservedSpecimen,9cf15170-6496-40ba-b30a-720bfdcc6dd0,DAV222630,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Candelariomycetidae|Candelariales|Candelariaceae|Candelaria,Fungi,Ascomycota,Lecanoromycetes,Candelariales,Candelariaceae,Candelaria pacifica,53263,M. Westb. & Arup,Candelaria,,pacifica,,,Species,,,,,,,,Christopher Adlam,,QR137,2017/05/06,2017,5,6,126,,,,,Grey pine,cortex K-,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49,-122.149,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:9cf15170-6496-40ba-b30a-720bfdcc6dd0,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314750
3314751,DAV,Lichens,,PreservedSpecimen,304f2ea8-cc48-43ce-9852-1a13df39858d,DAV222629,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Tuckermanopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermanopsis orbata,127681,(Nyl.) M.J. Lai,Tuckermanopsis,,orbata,,,Species,,,,,,,,Tobias Mueller,,QR138,2017/05/06,2017,5,6,126,,,,,Manzanita,med K- C-,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:304f2ea8-cc48-43ce-9852-1a13df39858d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314751
3314752,DAV,Lichens,,PreservedSpecimen,88c9b031-6899-40e9-8b5b-7b102385a296,DAV222631,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Tuckermanopsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Tuckermanopsis platyphylla,188571,(Tuck.) Gyeln.,Tuckermanopsis,,platyphylla,,,Species,,,,,,,,Allie Weill,,QR139,2017/05/06,2017,5,6,126,,,,,Dead branch,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,,,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:88c9b031-6899-40e9-8b5b-7b102385a296,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314752
3314753,DAV,Lichens,,PreservedSpecimen,49270d2e-a261-4edf-9478-9a82010c9f7d,DAV222632,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Caliciales|Physciaceae|Physconia,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia perisidiosa,55164,(Erichsen) Moberg,Physconia,,perisidiosa,,,Species,Theodore L. Esslinger,2019,,North Dakota State University Herbarium,,,,Christopher Adlam,,QR140,2017/06/01,2017,6,1,152,,1 June 2017,DNA 1562.,,Blue oak.,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve.,,0,,38.500594,-122.140551,NAD83,,,,,,,,364,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:49270d2e-a261-4edf-9478-9a82010c9f7d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314753
3314754,DAV,Lichens,,PreservedSpecimen,7d3df8ed-95fe-49df-9e0e-eda0d43663e1,DAV222633,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Ramalinaceae|Ramalina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina subleptocarpha,55453,Rundel & Bowler,Ramalina,,subleptocarpha,,,Species,Christopher Adlam,2017/06/01,,,,,,Christopher Adlam,,QR141,2017/05/06,2017,5,6,126,,,,,Blue oak,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.500594,-122.140551,NAD83,,,,,,,,364,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:7d3df8ed-95fe-49df-9e0e-eda0d43663e1,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314754
3314755,DAV,Lichens,,PreservedSpecimen,7d40baa0-0a01-41b2-ab5c-ff6dac66ef6b,DAV222634,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Melanohalea,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Melanohalea multispora,125465,"(A. Schneider) O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch",Melanohalea,,multispora,,,Species,,,,,,,,Christopher Adlam,,QR142,2017/05/06,2017,5,6,126,,,,,Blue oak,med C-,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.500594,-122.140551,NAD83,,,,,,,,364,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:7d40baa0-0a01-41b2-ab5c-ff6dac66ef6b,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314755
3314756,DAV,Lichens,,PreservedSpecimen,d0c49b57-6c7a-4415-9cf0-8c9d72a85faa,DAV222686,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Leptogium,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Leptogium teretiusculum,53592,(Wallr.) Arnold,Leptogium,,teretiusculum,,,Species,Christopher Adlam,2017/06/01,,,,,,Christopher Adlam,,QR143,2017/05/06,2017,5,6,126,,6 May 2017,,,Blue oak.,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve.,,0,,38.500594,-122.140551,NAD83,,,,,,,,364,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:d0c49b57-6c7a-4415-9cf0-8c9d72a85faa,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3314756
3315275,DAV,Lichens,,PreservedSpecimen,188cf1db-00e7-46fb-b852-abdb520cef30,DAV222635,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Candelariomycetidae|Candelariales|Candelariaceae|Candelaria,Fungi,Ascomycota,Lecanoromycetes,Candelariales,Candelariaceae,Candelaria pacifica,53263,M. Westb. & Arup,Candelaria,,pacifica,,,Species,,,,,,,,Allie Weill,,QR144,2017/04/15,2017,4,15,105,,,,,Branch of live oak,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:188cf1db-00e7-46fb-b852-abdb520cef30,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315275
3315531,DAV,Lichens,,PreservedSpecimen,f13676d1-705f-491c-89aa-94e660637e5c,DAV222636,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Kaernefeltia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Kaernefeltia merrillii,54468,(Du Rietz) Thell & Goward,Kaernefeltia,,merrillii,,,Species,,,,,,,,Caroline Kneff,,QR145,2017/04/15,2017,4,15,105,,,,,Grey pine,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:f13676d1-705f-491c-89aa-94e660637e5c,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315531
3315532,DAV,Lichens,,PreservedSpecimen,e7d7db83-e1a6-4ca8-8777-d49f8152743a,DAV222637,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Collema,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema furfuraceum,53519,(Arnold) Du Rietz,Collema,,furfuraceum,,,Species,,,,,,,,Christopher Adlam,,QR146,2017/04/15,2017,4,15,105,,,,,Blue oak,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:e7d7db83-e1a6-4ca8-8777-d49f8152743a,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315532
3315533,DAV,Lichens,,PreservedSpecimen,52d1e375-7e60-4584-a681-c5c8d98d8e11,DAV222638,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Evernia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Evernia prunastri,54378,(L.) Ach.,Evernia,,prunastri,,,Species,Allie Weill,2017/05/09,,,,,,Allie Weill,,QR147,2017/05/07,2017,5,7,127,,,,,Litter fall,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:52d1e375-7e60-4584-a681-c5c8d98d8e11,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315533
3315534,DAV,Lichens,,PreservedSpecimen,d465b1ec-aafe-4bfc-9863-d29c6c8e6579,DAV222639,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Collema,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema furfuraceum,53519,(Arnold) Du Rietz,Collema,,furfuraceum,,,Species,,,,,,,,Emma Hansen-Smith,,QR148,2017/05/07,2017,5,7,127,,,,,Blue oak,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49,-122.149,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:d465b1ec-aafe-4bfc-9863-d29c6c8e6579,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315534
3315535,DAV,Lichens,,PreservedSpecimen,643c65a5-1120-4199-8e91-df6698eef0c1,DAV222640,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Flavoparmelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavoparmelia caperata,54388,(L.) Hale,Flavoparmelia,,caperata,,,Species,,,,,,,,Christopher Adlam,,QR149,2017/05/07,2017,5,7,127,,,,,Live oak,med C-,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,1,,38.49252,-122.1493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:643c65a5-1120-4199-8e91-df6698eef0c1,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315535
3315536,DAV,Lichens,,PreservedSpecimen,94e5d20b-8898-490a-80d8-0e434d9df44f,DAV222641,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Flavopunctelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavopunctelia soredica,54395,(Nyl.) Hale,Flavopunctelia,,soredica,,,Species,,,,,,,,Christopher Adlam,,QR150,2017/05/07,2017,5,7,127,,,,,Live oak,med K+R,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-122.1493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:94e5d20b-8898-490a-80d8-0e434d9df44f,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315536
3315537,DAV,Lichens,,PreservedSpecimen,3b3c1589-69b4-41f1-a899-f5b44014b8c0,DAV222642,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Flavopunctelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavopunctelia flaventior,54393,(Stirton) Hale,Flavopunctelia,,flaventior,,,Species,,,,,,,,Emma Hansen-Smith,,QR151,2017/05/07,2017,5,7,127,,,,,Blue oak,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:3b3c1589-69b4-41f1-a899-f5b44014b8c0,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315537
3315538,DAV,Lichens,,PreservedSpecimen,362a4abd-10f9-4d9f-96bf-bbebb5f89afe,DAV222643,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Flavopunctelia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavopunctelia flaventior,54393,(Stirton) Hale,Flavopunctelia,,flaventior,,,Species,,,,,,,,Lana Saykali,,QR152,2017/04/15,2017,4,15,105,,,,,"Black, live, blue oak",med C+R,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-122.1493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:362a4abd-10f9-4d9f-96bf-bbebb5f89afe,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315538
3315539,DAV,Lichens,,PreservedSpecimen,f126ce52-bdea-4bdb-a046-6b35336544cf,DAV222644,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia imshaugii,54404,Krog,Hypogymnia,,imshaugii,,,Species,Christopher Adlam,,,,,,,Christopher Adlam,,QR153,2017/05/07,2017,5,7,127,,,,,Grey pine,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-121.1493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:f126ce52-bdea-4bdb-a046-6b35336544cf,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315539
3315540,DAV,Lichens,,PreservedSpecimen,097c2a8d-bd63-465e-9856-bf23fa3d278b,DAV222645,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Hypogymnia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Hypogymnia imshaugii,54404,Krog,Hypogymnia,,imshaugii,,,Species,Allie Weill,2017/05/09,,,,,,Allie Weill,,QR154,2017/05/06,2017,5,6,126,,,,,,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49252,-122.14493,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:097c2a8d-bd63-465e-9856-bf23fa3d278b,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315540
3315541,DAV,Lichens,,PreservedSpecimen,84221517-24ee-489d-ade0-d909bb811c48,DAV222646,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Collemataceae|Leptogium,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Leptogium milligranum,53576,Sierk,Leptogium,,milligranum,,,Species,Benjamin Maples,2017/05/09,,,,,,Benjamin Maples,,QR155,2017/05/07,2017,5,7,127,,,,,Live oak trunk,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:84221517-24ee-489d-ade0-d909bb811c48,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315541
3315542,DAV,Lichens,,PreservedSpecimen,62ee1f67-c2e4-43f0-b4fe-595c7d306403,DAV222647,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Letharia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Letharia vulpina,54471,(L.) Hue,Letharia,,vulpina,,,Species,,,,,,,,Allie Weill,,QR156,2017/05/07,2017,5,7,127,,,,,Bark,,,,,,,,,,,,,,,,,USA,California,Napa,,UCD Quail Ridge Reserve,,0,,38.49078,-122.1491,NAD83,,,,,,,,,,,,,,,,ucdherbarium,2021/11/16 11:21,,117,urn:uuid:62ee1f67-c2e4-43f0-b4fe-595c7d306403,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3315542
